,symbol,title,actual,forecast,previous,datetime,preceding_price
35746,JPY,M2 Money Stock y/y,64.86,0.031,0.031,2012-03-08 19:50:00,0.0
35702,JPY,PPI y/y,56.96,0.006,0.005,2012-03-11 19:50:00,0.0
35701,JPY,Core Machinery Orders m/m,31.31,0.019,-0.071,2012-03-11 19:50:00,0.0
35695,JPY,Tertiary Industry Activity m/m,87.5,0.004,0.018000000000000002,2012-03-12 19:50:00,0.0
35686,JPY,BSI Manufacturing Index,73.5,1.3,-6.1,2012-03-13 19:50:00,0.0
35584,JPY,Trade Balance,43.94,-340000000000.0,-490000000000.0,2012-03-21 19:50:00,1.0
35567,EUR,Consumer Confidence,26.92,-20.0,-20.0,2012-03-22 11:00:00,1.0
35562,EUR,Belgian NBB Business Climate,63.9,-6.6,-7.7,2012-03-22 10:00:00,2.0
35534,JPY,SPPI y/y,43.06,-0.003,-0.004,2012-03-26 19:50:00,0.0
35511,JPY,Retail Sales y/y,55.56,0.013999999999999999,0.018000000000000002,2012-03-28 19:50:00,0.0
35496,JPY,Prelim Industrial Production m/m,80.18,0.013000000000000001,0.019,2012-03-29 19:50:00,0.0
35495,JPY,Unemployment Rate,50.0,0.046,0.046,2012-03-29 19:30:00,0.0
35494,JPY,National Core CPI y/y,39.66,-0.001,-0.001,2012-03-29 19:30:00,0.0
35493,JPY,Tokyo Core CPI y/y,38.0,-0.003,-0.003,2012-03-29 19:30:00,0.0
35492,JPY,Household Spending y/y,46.63,-0.003,-0.023,2012-03-29 19:30:00,0.0
35491,JPY,Final Manufacturing PMI,76.06,,50.5,2012-03-29 19:15:00,0.0
35445,JPY,Tankan Non-Manufacturing Index,62.5,5.0,4.0,2012-04-01 19:50:00,-1.0
35444,JPY,Tankan Manufacturing Index,65.06,0.0,-4.0,2012-04-01 19:50:00,-1.0
35442,JPY,10-y Bond Auction,31.54,,2.135,2012-04-02 23:45:00,0.0
35441,JPY,Average Cash Earnings y/y,64.89,0.002,-0.009000000000000001,2012-04-02 21:30:00,0.0
35437,JPY,Monetary Base y/y,43.08,0.126,0.113,2012-04-02 19:50:00,0.0
35350,JPY,Current Account,27.54,660000000000.0,140000000000.0,2012-04-08 19:50:00,0.0
35347,JPY,Overnight Call Rate,0.0,0.001,0.001,2012-04-09 23:09:00,0.0
35329,JPY,Bank Lending y/y,46.43,,0.006,2012-04-10 19:50:00,0.0
35328,JPY,Core Machinery Orders m/m,57.83,-0.006999999999999999,0.034,2012-04-10 19:50:00,0.0
35313,JPY,30-y Bond Auction,61.83,,2.98,2012-04-11 23:45:00,0.0
35309,JPY,PPI y/y,57.59,0.004,0.006,2012-04-11 19:50:00,0.0
35307,JPY,M2 Money Stock y/y,59.46,0.027999999999999997,0.028999999999999998,2012-04-11 19:50:00,0.0
35218,JPY,Trade Balance,49.83,-440000000000.0,-320000000000.0,2012-04-18 19:50:00,0.0
35203,JPY,Tertiary Industry Activity m/m,60.23,0.008,-0.006,2012-04-19 19:50:00,0.0
35196,EUR,Consumer Confidence,30.77,-19.0,-19.0,2012-04-19 10:00:00,0.0
35175,JPY,SPPI y/y,40.28,-0.006,-0.006,2012-04-23 19:50:00,0.0
35130,JPY,Overnight Call Rate,0.0,0.001,0.001,2012-04-26 23:46:00,0.0
35128,JPY,Retail Sales y/y,63.29,0.106,0.034,2012-04-26 19:50:00,0.0
35127,JPY,Prelim Industrial Production m/m,64.06,0.023,-0.016,2012-04-26 19:50:00,0.0
35126,JPY,Unemployment Rate,47.22,0.045,0.045,2012-04-26 19:30:00,0.0
35125,JPY,National Core CPI y/y,43.1,0.001,0.001,2012-04-26 19:30:00,0.0
35124,JPY,Tokyo Core CPI y/y,38.0,-0.003,-0.003,2012-04-26 19:30:00,0.0
35123,JPY,Household Spending y/y,72.47,0.037000000000000005,0.023,2012-04-26 19:30:00,0.0
35122,JPY,Final Manufacturing PMI,78.38,,51.1,2012-04-26 19:15:00,0.0
35062,JPY,Average Cash Earnings y/y,75.53,0.004,0.001,2012-05-01 21:30:00,0.0
35061,JPY,Monetary Base y/y,28.33,0.040999999999999995,-0.002,2012-05-01 19:50:00,0.0
34979,JPY,10-y Bond Auction,20.77,,1.855,2012-05-07 23:45:00,0.0
34950,JPY,Bank Lending y/y,50.0,,0.008,2012-05-09 19:50:00,0.0
34949,JPY,Current Account,49.1,650000000000.0,860000000000.0,2012-05-09 19:50:00,0.0
34938,JPY,M2 Money Stock y/y,62.16,0.03,0.03,2012-05-10 19:50:00,0.0
34897,JPY,PPI y/y,56.96,-0.002,0.005,2012-05-13 19:50:00,0.0
34882,JPY,Tertiary Industry Activity m/m,67.05,-0.003,0.0,2012-05-15 19:50:00,0.0
34881,JPY,Core Machinery Orders m/m,61.36,-0.034,0.048,2012-05-15 19:50:00,0.0
34857,JPY,Prelim GDP Price Index y/y,14.52,-0.013999999999999999,-0.019,2012-05-16 19:50:00,0.0
34856,JPY,Prelim GDP q/q,70.37,0.009000000000000001,0.0,2012-05-16 19:50:00,0.0
34805,JPY,Overnight Call Rate,0.0,0.001,0.001,2012-05-22 22:37:00,0.0
34801,JPY,Trade Balance,39.45,-600000000000.0,-620000000000.0,2012-05-22 19:50:00,1.0
34798,EUR,Consumer Confidence,26.92,-20.0,-20.0,2012-05-22 10:00:00,0.0
34772,JPY,National Core CPI y/y,44.83,0.001,0.002,2012-05-24 19:30:00,0.0
34769,JPY,Tokyo Core CPI y/y,34.0,-0.006,-0.005,2012-05-24 19:30:00,0.0
34738,JPY,SPPI y/y,45.83,-0.001,-0.002,2012-05-27 19:50:00,0.0
34734,JPY,Retail Sales y/y,96.62,0.062,0.10300000000000001,2012-05-28 19:50:00,0.0
34733,JPY,Unemployment Rate,47.22,0.045,0.045,2012-05-28 19:30:00,0.0
34732,JPY,Household Spending y/y,78.65,0.025,0.034,2012-05-28 19:30:00,0.0
34723,JPY,Final Manufacturing PMI,76.83,,50.7,2012-05-29 19:15:00,0.0
34715,JPY,Average Cash Earnings y/y,84.04,0.011000000000000001,0.009000000000000001,2012-05-30 21:30:00,0.0
34710,JPY,Prelim Industrial Production m/m,77.42,0.006,0.013000000000000001,2012-05-30 19:50:00,0.0
34691,JPY,Capital Spending q/y,78.15,0.013000000000000001,0.076,2012-05-31 19:50:00,0.0
34637,JPY,Monetary Base y/y,28.21,0.002,-0.003,2012-06-03 19:50:00,0.0
34634,JPY,10-y Bond Auction,37.12,,2.2800000000000002,2012-06-04 23:45:00,0.0
34606,JPY,30-y Bond Auction,62.79,,3.005,2012-06-06 23:45:00,0.0
34585,JPY,Final GDP Price Index y/y,28.12,-0.012,-0.012,2012-06-07 20:01:00,0.0
34584,JPY,Bank Lending y/y,41.07,,0.003,2012-06-07 19:50:00,0.0
34583,JPY,Final GDP q/q,90.91,0.011000000000000001,0.01,2012-06-07 19:50:00,0.0
34582,JPY,Current Account,47.01,620000000000.0,790000000000.0,2012-06-07 19:50:00,0.0
34543,JPY,M2 Money Stock y/y,51.35,0.025,0.026000000000000002,2012-06-10 19:50:00,0.0
34542,JPY,BSI Manufacturing Index,72.02,-2.4,-7.3,2012-06-10 19:50:00,0.0
34537,JPY,PPI y/y,51.9,-0.003,-0.003,2012-06-11 19:50:00,0.0
34536,JPY,Tertiary Industry Activity m/m,60.23,0.004,-0.006,2012-06-11 19:50:00,0.0
34525,JPY,Core Machinery Orders m/m,42.17,0.02,-0.027999999999999997,2012-06-12 19:50:00,0.0
34494,JPY,Overnight Call Rate,0.0,0.001,0.001,2012-06-14 22:52:00,0.0
34438,JPY,Trade Balance,43.25,-360000000000.0,-510000000000.0,2012-06-19 19:50:00,0.0
34394,EUR,Consumer Confidence,30.77,-20.0,-19.0,2012-06-21 10:00:00,0.0
34368,JPY,SPPI y/y,51.39,0.003,0.002,2012-06-25 19:50:00,0.0
34355,JPY,Retail Sales y/y,74.4,0.031,0.057,2012-06-27 19:50:00,0.0
34345,JPY,Prelim Industrial Production m/m,70.51,-0.027000000000000003,-0.002,2012-06-28 19:50:00,0.0
34344,JPY,Unemployment Rate,50.0,0.046,0.046,2012-06-28 19:30:00,0.0
34343,JPY,National Core CPI y/y,44.83,0.001,0.002,2012-06-28 19:30:00,0.0
34341,JPY,Tokyo Core CPI y/y,28.0,-0.006999999999999999,-0.008,2012-06-28 19:30:00,0.0
34340,JPY,Final Manufacturing PMI,76.83,,50.7,2012-06-28 19:15:00,0.0
34339,JPY,Household Spending y/y,74.16,0.025,0.026000000000000002,2012-06-28 19:30:00,0.0
34294,JPY,Tankan Non-Manufacturing Index,64.29,6.0,5.0,2012-07-01 19:50:00,0.0
34293,JPY,Tankan Manufacturing Index,65.06,-4.0,-4.0,2012-07-01 19:50:00,0.0
34291,JPY,Average Cash Earnings y/y,76.6,0.006,0.002,2012-07-02 21:30:00,0.0
34290,JPY,10-y Bond Auction,23.65,,1.93,2012-07-02 23:45:00,0.0
34286,JPY,Monetary Base y/y,31.67,0.036000000000000004,0.024,2012-07-02 19:50:00,0.0
34206,JPY,Bank Lending y/y,39.29,,0.002,2012-07-08 19:50:00,1.0
34205,JPY,Core Machinery Orders m/m,63.64,-0.024,0.057,2012-07-08 19:50:00,1.0
34204,JPY,Current Account,32.04,420000000000.0,290000000000.0,2012-07-08 19:50:00,1.0
34203,JPY,30-y Bond Auction,44.66,,2.5300000000000002,2012-07-09 23:45:00,0.0
34200,JPY,M2 Money Stock y/y,40.54,0.022000000000000002,0.022000000000000002,2012-07-09 19:50:00,0.0
34183,JPY,PPI y/y,49.37,-0.009000000000000001,-0.006999999999999999,2012-07-10 19:50:00,0.0
34182,JPY,Tertiary Industry Activity m/m,64.77,0.002,-0.002,2012-07-10 19:50:00,0.0
34168,JPY,Overnight Call Rate,0.0,0.001,0.001,2012-07-11 23:51:00,0.0
34044,EUR,Consumer Confidence,26.92,-20.0,-20.0,2012-07-23 10:00:00,0.0
34040,JPY,Trade Balance,39.45,-390000000000.0,-620000000000.0,2012-07-24 19:50:00,0.0
34024,JPY,SPPI y/y,50.0,0.0,0.001,2012-07-25 19:50:00,0.0
34012,JPY,Retail Sales y/y,64.25,0.012,0.036000000000000004,2012-07-26 19:50:00,0.0
34011,JPY,National Core CPI y/y,39.66,0.0,-0.001,2012-07-26 19:30:00,0.0
34010,JPY,Tokyo Core CPI y/y,32.0,-0.006,-0.006,2012-07-26 19:30:00,0.0
33989,JPY,Prelim Industrial Production m/m,55.76,0.016,-0.034,2012-07-29 19:50:00,0.0
33986,JPY,Final Manufacturing PMI,73.75,,49.9,2012-07-30 19:15:00,0.0
33985,JPY,Average Cash Earnings y/y,62.77,0.001,-0.011000000000000001,2012-07-30 21:30:00,0.0
33981,JPY,Unemployment Rate,44.44,0.044000000000000004,0.044000000000000004,2012-07-30 19:30:00,0.0
33980,JPY,Household Spending y/y,82.02,0.03,0.04,2012-07-30 19:30:00,0.0
33946,JPY,10-y Bond Auction,25.19,,1.97,2012-08-01 23:45:00,0.0
33942,JPY,Monetary Base y/y,36.15,0.062,0.059000000000000004,2012-08-01 19:50:00,0.0
33880,JPY,Bank Lending y/y,46.43,,0.006,2012-08-07 19:50:00,0.0
33879,JPY,Current Account,31.74,750000000000.0,280000000000.0,2012-08-07 19:50:00,0.0
33861,JPY,Overnight Call Rate,0.0,0.001,0.001,2012-08-08 23:19:00,0.0
33856,JPY,M2 Money Stock y/y,40.54,0.023,0.022000000000000002,2012-08-08 19:50:00,0.0
33855,JPY,Core Machinery Orders m/m,11.87,0.111,-0.14800000000000002,2012-08-08 19:50:00,0.0
33837,JPY,PPI y/y,44.94,-0.015,-0.013999999999999999,2012-08-09 19:50:00,0.0
33803,JPY,Prelim GDP Price Index y/y,24.19,-0.008,-0.013000000000000001,2012-08-12 19:50:00,0.0
33802,JPY,Prelim GDP q/q,92.59,0.006,0.012,2012-08-12 19:50:00,0.0
33799,JPY,Tertiary Industry Activity m/m,77.27,-0.003,0.009000000000000001,2012-08-13 19:50:00,0.0
33721,JPY,Trade Balance,49.83,-460000000000.0,-320000000000.0,2012-08-21 19:50:00,0.0
33705,JPY,SPPI y/y,43.06,-0.002,-0.004,2012-08-23 19:50:00,0.0
33699,EUR,Consumer Confidence,19.23,-22.0,-22.0,2012-08-23 10:00:00,0.0
33661,JPY,Retail Sales y/y,47.83,-0.001,0.002,2012-08-29 19:50:00,0.0
33649,JPY,Tokyo Core CPI y/y,32.0,-0.006,-0.006,2012-08-30 19:30:00,0.0
33648,JPY,Unemployment Rate,41.67,0.043,0.043,2012-08-30 19:30:00,0.0
33646,JPY,Prelim Industrial Production m/m,73.27,0.017,0.004,2012-08-30 19:50:00,0.0
33645,JPY,National Core CPI y/y,37.93,-0.003,-0.002,2012-08-30 19:30:00,0.0
33644,JPY,Household Spending y/y,68.54,0.012,0.016,2012-08-30 19:30:00,0.0
33643,JPY,Final Manufacturing PMI,66.02,,47.9,2012-08-30 19:15:00,0.0
33603,JPY,Capital Spending q/y,67.93,0.08900000000000001,0.033,2012-09-02 19:50:00,0.0
33600,JPY,Average Cash Earnings y/y,70.21,-0.003,-0.004,2012-09-03 21:30:00,0.0
33599,JPY,10-y Bond Auction,14.23,,1.685,2012-09-03 23:45:00,0.0
33596,JPY,Monetary Base y/y,39.62,0.094,0.086,2012-09-03 19:50:00,0.0
33562,JPY,30-y Bond Auction,61.64,,2.9749999999999996,2012-09-05 23:45:00,0.0
33500,JPY,Final GDP Price Index y/y,29.69,-0.011000000000000001,-0.011000000000000001,2012-09-09 19:50:00,0.0
33499,JPY,Bank Lending y/y,48.21,,0.006999999999999999,2012-09-09 19:50:00,0.0
33498,JPY,Final GDP q/q,78.18,0.003,0.003,2012-09-09 19:50:00,0.0
33497,JPY,Current Account,46.41,390000000000.0,770000000000.0,2012-09-09 19:50:00,0.0
33490,JPY,M2 Money Stock y/y,40.54,0.023,0.022000000000000002,2012-09-10 19:50:00,0.0
33489,JPY,BSI Manufacturing Index,73.99,-6.1,-5.7,2012-09-10 19:50:00,0.0
33480,JPY,PPI y/y,39.87,-0.019,-0.022000000000000002,2012-09-11 19:50:00,0.0
33479,JPY,Tertiary Industry Activity m/m,69.32,-0.004,0.002,2012-09-11 19:50:00,0.0
33478,JPY,Core Machinery Orders m/m,63.38,0.017,0.055999999999999994,2012-09-11 19:50:00,0.0
33394,JPY,Overnight Call Rate,0.0,0.001,0.001,2012-09-18 23:44:00,0.0
33373,JPY,Trade Balance,48.1,-370000000000.0,-370000000000.0,2012-09-19 19:50:00,0.0
33355,EUR,Consumer Confidence,7.69,-24.0,-25.0,2012-09-20 10:00:00,1.0
33326,JPY,SPPI y/y,44.44,-0.002,-0.003,2012-09-24 19:50:00,0.0
33295,JPY,Unemployment Rate,41.67,0.043,0.043,2012-09-27 19:30:00,0.0
33294,JPY,Prelim Industrial Production m/m,66.82,-0.004,-0.01,2012-09-27 19:50:00,0.0
33293,JPY,Retail Sales y/y,43.48,-0.003,-0.006999999999999999,2012-09-27 19:50:00,0.0
33292,JPY,Tokyo Core CPI y/y,34.0,-0.002,-0.005,2012-09-27 19:30:00,0.0
33291,JPY,Final Manufacturing PMI,65.25,,47.7,2012-09-27 19:15:00,0.0
33290,JPY,National Core CPI y/y,36.21,-0.003,-0.003,2012-09-27 19:30:00,0.0
33289,JPY,Household Spending y/y,69.1,0.011000000000000001,0.017,2012-09-27 19:30:00,0.0
33247,JPY,Tankan Non-Manufacturing Index,69.64,7.0,8.0,2012-09-30 19:50:00,0.0
33246,JPY,Tankan Manufacturing Index,68.67,-4.0,-1.0,2012-09-30 19:50:00,0.0
33243,JPY,Average Cash Earnings y/y,57.45,-0.009000000000000001,-0.016,2012-10-01 21:30:00,0.0
33240,JPY,Monetary Base y/y,36.92,0.078,0.065,2012-10-01 19:50:00,0.0
33200,JPY,10-y Bond Auction,18.85,,1.805,2012-10-03 23:45:00,0.0
33185,JPY,Overnight Call Rate,0.0,0.001,0.001,2012-10-04 23:14:00,0.0
33146,JPY,Current Account,33.53,520000000000.0,340000000000.0,2012-10-08 19:50:00,0.0
33118,JPY,30-y Bond Auction,70.23,,3.2,2012-10-10 23:45:00,0.0
33114,JPY,Bank Lending y/y,50.0,,0.008,2012-10-10 19:50:00,0.0
33111,JPY,Core Machinery Orders m/m,60.86,-0.024,0.046,2012-10-10 19:50:00,0.0
33097,JPY,PPI y/y,41.77,-0.013999999999999999,-0.019,2012-10-11 19:50:00,0.0
33095,JPY,M2 Money Stock y/y,45.95,0.024,0.024,2012-10-11 19:50:00,0.0
33094,JPY,Tertiary Industry Activity m/m,59.09,0.005,-0.006999999999999999,2012-10-11 19:50:00,0.0
32983,JPY,Trade Balance,44.98,-740000000000.0,-460000000000.0,2012-10-21 19:50:00,0.0
32973,EUR,Consumer Confidence,3.85,-26.0,-26.0,2012-10-23 10:00:00,0.0
32964,JPY,SPPI y/y,44.44,-0.004,-0.003,2012-10-24 19:50:00,0.0
32942,JPY,National Core CPI y/y,36.21,-0.002,-0.003,2012-10-25 19:30:00,0.0
32941,JPY,Tokyo Core CPI y/y,36.0,-0.005,-0.004,2012-10-25 19:30:00,0.0
32917,JPY,Retail Sales y/y,55.07,0.013000000000000001,0.017,2012-10-28 19:50:00,0.0
32915,JPY,Prelim Industrial Production m/m,64.06,-0.031,-0.016,2012-10-29 19:50:00,0.0
32914,JPY,Unemployment Rate,38.89,0.042,0.042,2012-10-29 19:30:00,0.0
32913,JPY,Household Spending y/y,69.66,0.008,0.018000000000000002,2012-10-29 19:30:00,0.0
32904,JPY,Average Cash Earnings y/y,74.47,-0.003,0.0,2012-10-30 21:30:00,0.0
32901,JPY,Final Manufacturing PMI,66.41,,48.0,2012-10-30 19:15:00,0.0
32882,JPY,10-y Bond Auction,23.85,,1.935,2012-10-31 23:45:00,0.0
32859,JPY,Monetary Base y/y,40.13,0.102,0.09,2012-11-01 19:50:00,0.0
32776,JPY,Bank Lending y/y,51.79,,0.009000000000000001,2012-11-07 19:50:00,0.0
32775,JPY,Current Account,44.91,210000000000.0,720000000000.0,2012-11-07 19:50:00,0.0
32774,JPY,Core Machinery Orders m/m,40.91,-0.019,-0.033,2012-11-07 19:50:00,0.0
32758,JPY,M2 Money Stock y/y,45.95,0.024,0.024,2012-11-08 19:50:00,0.0
32721,JPY,Prelim GDP Price Index y/y,30.65,-0.006999999999999999,-0.009000000000000001,2012-11-11 19:50:00,0.0
32720,JPY,PPI y/y,44.3,-0.008,-0.015,2012-11-11 19:50:00,0.0
32719,JPY,Tertiary Industry Activity m/m,70.45,0.0,0.003,2012-11-11 19:50:00,0.0
32718,JPY,Prelim GDP q/q,74.07,-0.008,0.002,2012-11-11 19:50:00,0.0
32635,JPY,Overnight Call Rate,0.0,0.001,0.001,2012-11-19 23:14:00,0.0
32624,JPY,Trade Balance,27.68,-460000000000.0,-960000000000.0,2012-11-20 19:50:00,0.0
32592,EUR,Consumer Confidence,3.85,-26.0,-26.0,2012-11-22 11:00:00,0.0
32579,EUR,Belgian NBB Business Climate,48.4,-13.2,-13.5,2012-11-23 10:00:00,0.0
32566,JPY,SPPI y/y,41.67,-0.006,-0.005,2012-11-26 19:50:00,0.0
32541,JPY,Retail Sales y/y,48.79,-0.006999999999999999,0.004,2012-11-28 19:50:00,0.0
32527,JPY,Prelim Industrial Production m/m,52.53,-0.018000000000000002,-0.040999999999999995,2012-11-29 19:50:00,0.0
32526,JPY,Unemployment Rate,38.89,0.042,0.042,2012-11-29 19:30:00,0.0
32525,JPY,National Core CPI y/y,39.66,-0.001,-0.001,2012-11-29 19:30:00,0.0
32524,JPY,Tokyo Core CPI y/y,36.0,-0.004,-0.004,2012-11-29 19:30:00,0.0
32523,JPY,Household Spending y/y,54.49,-0.008,-0.009000000000000001,2012-11-29 19:30:00,0.0
32522,JPY,Final Manufacturing PMI,62.16,,46.9,2012-11-29 19:15:00,0.0
32477,JPY,Capital Spending q/y,78.38,0.037000000000000005,0.077,2012-12-02 19:50:00,0.0
32473,JPY,10-y Bond Auction,43.27,,2.44,2012-12-03 23:45:00,0.0
32470,JPY,Average Cash Earnings y/y,69.15,0.004,-0.005,2012-12-03 21:30:00,0.0
32465,JPY,Monetary Base y/y,42.44,0.114,0.10800000000000001,2012-12-03 19:50:00,0.0
32434,JPY,30-y Bond Auction,82.25,,3.5149999999999997,2012-12-05 23:45:00,0.0
32368,JPY,Final GDP Price Index y/y,35.94,-0.006999999999999999,-0.006999999999999999,2012-12-09 19:50:00,0.0
32367,JPY,Bank Lending y/y,50.0,,0.008,2012-12-09 19:50:00,0.0
32366,JPY,Final GDP q/q,56.36,-0.008,-0.009000000000000001,2012-12-09 19:50:00,0.0
32365,JPY,Current Account,19.16,250000000000.0,-140000000000.0,2012-12-09 19:50:00,0.0
32364,JPY,BSI Manufacturing Index,84.05,4.3,2.5,2012-12-09 19:50:00,0.0
32355,JPY,M2 Money Stock y/y,43.24,0.023,0.023,2012-12-10 19:50:00,0.0
32345,JPY,PPI y/y,47.47,-0.009000000000000001,-0.01,2012-12-11 19:50:00,0.0
32344,JPY,Tertiary Industry Activity m/m,69.32,-0.003,0.002,2012-12-11 19:50:00,0.0
32343,JPY,Core Machinery Orders m/m,38.38,0.031,-0.043,2012-12-11 19:50:00,0.0
32301,JPY,Tankan Non-Manufacturing Index,69.64,4.0,8.0,2012-12-13 19:50:00,0.0
32299,JPY,Tankan Manufacturing Index,66.27,-9.0,-3.0,2012-12-13 19:50:00,0.0
32244,JPY,Trade Balance,39.45,-810000000000.0,-620000000000.0,2012-12-18 19:50:00,0.0
32210,EUR,Consumer Confidence,0.0,-26.0,-27.0,2012-12-20 11:00:00,0.0
32209,EUR,Belgian NBB Business Climate,48.66,-13.1,-13.4,2012-12-20 10:00:00,0.0
32176,JPY,SPPI y/y,38.89,-0.006,-0.006999999999999999,2012-12-24 19:50:00,0.0
32155,JPY,Average Cash Earnings y/y,70.21,-0.004,-0.004,2012-12-27 21:30:00,0.0
32154,JPY,Prelim Industrial Production m/m,78.8,-0.005,0.016,2012-12-27 19:50:00,0.0
32153,JPY,Retail Sales y/y,41.06,0.012,-0.012,2012-12-27 19:50:00,0.0
32152,JPY,Unemployment Rate,38.89,0.042,0.042,2012-12-27 19:30:00,0.0
32151,JPY,National Core CPI y/y,41.38,-0.001,0.0,2012-12-27 19:30:00,0.0
32150,JPY,Tokyo Core CPI y/y,34.0,-0.005,-0.005,2012-12-27 19:30:00,0.0
32149,JPY,Household Spending y/y,58.99,0.008,-0.001,2012-12-27 19:30:00,0.0
32148,JPY,Final Manufacturing PMI,60.62,,46.5,2012-12-27 19:15:00,0.0
32052,JPY,Monetary Base y/y,35.0,0.053,0.05,2013-01-06 19:50:00,0.0
32051,JPY,10-y Bond Auction,36.54,,2.2649999999999997,2013-01-07 23:45:00,0.0
32028,JPY,30-y Bond Auction,63.17,,3.0149999999999997,2013-01-09 23:45:00,0.0
32013,JPY,Bank Lending y/y,53.57,,0.01,2013-01-10 19:50:00,-1.0
32012,JPY,Current Account,35.63,310000000000.0,410000000000.0,2013-01-10 19:50:00,-1.0
31979,JPY,M2 Money Stock y/y,37.84,0.021,0.021,2013-01-14 19:50:00,0.0
31968,JPY,PPI y/y,48.1,-0.006999999999999999,-0.009000000000000001,2013-01-15 19:50:00,0.0
31967,JPY,Core Machinery Orders m/m,55.81,0.004,0.026000000000000002,2013-01-15 19:50:00,0.0
31943,JPY,Tertiary Industry Activity m/m,68.18,0.001,0.001,2013-01-16 19:50:00,0.0
31907,JPY,Overnight Call Rate,0.0,0.001,0.001,2013-01-21 23:47:00,0.0
31879,JPY,Trade Balance,31.49,-710000000000.0,-850000000000.0,2013-01-23 19:50:00,0.0
31875,EUR,Consumer Confidence,3.85,-26.0,-26.0,2013-01-23 11:15:00,0.0
31862,JPY,National Core CPI y/y,39.66,-0.002,-0.001,2013-01-24 19:30:00,0.0
31861,JPY,Tokyo Core CPI y/y,32.0,-0.005,-0.006,2013-01-24 19:30:00,0.0
31855,EUR,Belgian NBB Business Climate,52.94,-10.9,-11.8,2013-01-24 10:00:00,-1.0
31833,JPY,SPPI y/y,41.67,-0.005,-0.005,2013-01-27 19:50:00,0.0
31821,JPY,Retail Sales y/y,52.66,0.004,0.012,2013-01-29 19:50:00,0.0
31815,JPY,Average Cash Earnings y/y,65.96,0.011000000000000001,-0.008,2013-01-30 21:30:00,0.0
31809,JPY,Prelim Industrial Production m/m,64.98,0.042,-0.013999999999999999,2013-01-30 19:50:00,0.0
31808,JPY,Final Manufacturing PMI,54.83,,45.0,2013-01-30 19:15:00,0.0
31786,JPY,Unemployment Rate,36.11,0.040999999999999995,0.040999999999999995,2013-01-31 19:30:00,0.0
31785,JPY,Household Spending y/y,60.67,-0.002,0.002,2013-01-31 19:30:00,0.0
29263,JPY,Monetary Base y/y,42.56,0.115,0.109,2013-03-03 19:50:00,-1.0
29261,JPY,10-y Bond Auction,18.65,,1.7999999999999998,2013-03-04 23:45:00,0.0
29258,JPY,Average Cash Earnings y/y,56.38,-0.003,-0.017,2013-03-04 21:30:00,0.0
29232,JPY,Overnight Call Rate,0.0,0.001,0.001,2013-03-06 23:24:00,0.0
29218,JPY,30-y Bond Auction,52.86,,2.745,2013-03-07 23:45:00,0.0
29216,JPY,Final GDP Price Index y/y,37.5,-0.006,-0.006,2013-03-07 19:50:00,-1.0
29215,JPY,Bank Lending y/y,58.93,,0.013000000000000001,2013-03-07 19:50:00,-1.0
29214,JPY,Final GDP q/q,70.91,-0.001,-0.001,2013-03-07 19:50:00,-1.0
29213,JPY,Current Account,26.65,110000000000.0,110000000000.0,2013-03-07 19:50:00,-1.0
29167,JPY,M2 Money Stock y/y,54.05,0.027000000000000003,0.027000000000000003,2013-03-10 19:50:00,0.0
29166,JPY,Core Machinery Orders m/m,56.31,-0.016,0.027999999999999997,2013-03-10 19:50:00,0.0
29157,JPY,Tertiary Industry Activity m/m,79.55,-0.001,0.011000000000000001,2013-03-11 19:50:00,0.0
29156,JPY,PPI y/y,51.9,-0.001,-0.003,2013-03-11 19:50:00,0.0
29155,JPY,BSI Manufacturing Index,68.34,-6.2,-10.3,2013-03-11 19:50:00,0.0
29049,JPY,Trade Balance,35.29,-1010000000000.0,-740000000000.0,2013-03-20 19:50:00,-1.0
29043,EUR,Consumer Confidence,11.54,-23.0,-24.0,2013-03-20 11:00:00,-1.0
29002,EUR,Belgian NBB Business Climate,55.08,-10.3,-11.0,2013-03-22 10:00:00,0.0
28998,JPY,SPPI y/y,45.83,0.0,-0.002,2013-03-25 19:50:00,2.0
28978,JPY,Retail Sales y/y,41.55,0.009000000000000001,-0.011000000000000001,2013-03-27 19:50:00,0.0
28958,JPY,Prelim Industrial Production m/m,72.81,0.026000000000000002,0.003,2013-03-28 19:50:00,0.0
28957,JPY,Unemployment Rate,38.89,0.042,0.042,2013-03-28 19:30:00,0.0
28956,JPY,National Core CPI y/y,37.93,-0.004,-0.002,2013-03-28 19:30:00,0.0
28955,JPY,Tokyo Core CPI y/y,32.0,-0.006,-0.006,2013-03-28 19:30:00,0.0
28954,JPY,Household Spending y/y,73.03,0.004,0.024,2013-03-28 19:30:00,0.0
28953,JPY,Final Manufacturing PMI,68.34,,48.5,2013-03-28 19:15:00,0.0
28918,JPY,Tankan Non-Manufacturing Index,62.5,8.0,4.0,2013-03-31 19:50:00,0.0
28917,JPY,Tankan Manufacturing Index,55.42,-7.0,-12.0,2013-03-31 19:50:00,0.0
28914,JPY,10-y Bond Auction,15.58,,1.72,2013-04-01 23:45:00,0.0
28911,JPY,Average Cash Earnings y/y,75.53,-0.001,0.001,2013-04-01 21:30:00,0.0
28909,JPY,Monetary Base y/y,47.82,0.163,0.15,2013-04-01 19:50:00,0.0
28813,JPY,Current Account,34.13,460000000000.0,360000000000.0,2013-04-07 19:50:00,-2.0
