,symbol,title,actual,forecast,previous,datetime,preceding_price
174241,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-19 19:30:00,0.0
174217,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-19 20:30:00,0.0
174153,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-20 19:30:00,0.0
174129,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-20 20:30:00,0.0
174065,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-21 19:30:00,0.0
174041,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-21 20:30:00,0.0
173977,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-22 19:30:00,0.0
173953,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-22 20:30:00,0.0
173888,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-23 19:30:00,0.0
173865,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-23 20:30:00,0.0
173801,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-24 19:30:00,0.0
173777,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-24 20:30:00,0.0
173713,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-25 19:30:00,0.0
173689,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-25 20:30:00,0.0
173625,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-26 19:30:00,0.0
173601,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-26 20:30:00,0.0
173537,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-27 19:30:00,0.0
173513,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-27 20:30:00,0.0
173448,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-28 19:30:00,0.0
173425,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-28 20:30:00,0.0
173361,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-29 19:30:00,0.0
173337,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-29 20:30:00,0.0
173273,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-30 19:30:00,0.0
173249,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-30 20:30:00,0.0
173185,AUD,MI Leading Index m/m,44.0,,-0.001,2003-10-31 19:30:00,-1.0
173161,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-10-31 20:30:00,-1.0
173097,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-01 19:30:00,-1.0
173073,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-01 20:30:00,-1.0
173009,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-02 19:30:00,-1.0
172985,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-02 20:30:00,-1.0
172921,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-03 19:30:00,0.0
172897,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-03 20:30:00,0.0
172833,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-04 19:30:00,0.0
172809,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-04 20:30:00,0.0
172742,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-05 19:30:00,0.0
172719,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-05 20:30:00,0.0
172657,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-06 19:30:00,0.0
172633,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-06 20:30:00,0.0
172569,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-07 19:30:00,1.0
172545,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-07 20:30:00,0.0
172481,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-08 19:30:00,0.0
172455,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-08 20:30:00,0.0
172393,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-09 19:30:00,0.0
172369,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-09 20:30:00,0.0
172305,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-10 19:30:00,0.0
172279,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-10 20:30:00,0.0
172217,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-11 19:30:00,0.0
172193,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-11 20:30:00,0.0
172129,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-12 19:30:00,0.0
172105,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-12 20:30:00,0.0
172041,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-13 19:30:00,0.0
172017,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-13 20:30:00,0.0
171953,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-14 19:30:00,0.0
171929,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-14 20:30:00,0.0
171865,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-15 19:30:00,0.0
171840,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-15 20:30:00,0.0
171777,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-16 19:30:00,0.0
171751,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-16 20:30:00,0.0
171689,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-17 19:30:00,1.0
171665,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-17 20:30:00,0.0
171601,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-18 19:30:00,0.0
171577,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-18 20:30:00,0.0
171513,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-19 19:30:00,0.0
171489,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-19 20:30:00,0.0
171425,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-20 19:30:00,0.0
171401,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-20 20:30:00,0.0
171338,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-21 19:30:00,0.0
171311,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-21 20:30:00,0.0
171249,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-22 19:30:00,0.0
171225,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-22 20:30:00,0.0
171159,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-23 19:30:00,0.0
171136,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-23 20:30:00,0.0
171073,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-24 19:30:00,0.0
171049,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-24 20:30:00,0.0
170985,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-25 19:30:00,0.0
170961,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-25 20:30:00,0.0
170895,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-26 19:30:00,0.0
170873,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-26 20:30:00,0.0
170809,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-27 19:30:00,0.0
170785,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-27 20:30:00,0.0
170721,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-28 19:30:00,0.0
170698,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-28 20:30:00,0.0
170631,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-29 19:30:00,0.0
170607,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-29 20:30:00,0.0
170542,AUD,MI Leading Index m/m,44.0,,-0.001,2003-11-30 19:30:00,0.0
170521,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-11-30 20:30:00,0.0
170455,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-01 19:30:00,0.0
170432,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-01 20:30:00,0.0
170368,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-02 19:30:00,0.0
170345,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-02 20:30:00,0.0
170281,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-03 19:30:00,0.0
170257,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-03 20:30:00,0.0
170197,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-04 19:30:00,0.0
170169,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-04 20:30:00,0.0
170105,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-05 19:30:00,0.0
170081,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-05 20:30:00,0.0
170017,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-06 19:30:00,0.0
169992,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-06 20:30:00,0.0
169927,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-07 19:30:00,0.0
169905,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-07 20:30:00,0.0
169841,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-08 19:30:00,0.0
169817,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-08 20:30:00,0.0
169753,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-09 19:30:00,0.0
169728,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-09 20:30:00,0.0
169665,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-10 19:30:00,0.0
169641,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-10 20:30:00,0.0
169577,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-11 19:30:00,0.0
169552,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-11 20:30:00,0.0
169489,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-12 19:30:00,0.0
169465,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-12 20:30:00,0.0
169401,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-13 19:30:00,0.0
169377,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-13 20:30:00,0.0
169312,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-14 19:30:00,0.0
169289,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-14 20:30:00,0.0
169225,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-15 19:30:00,0.0
169200,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-15 20:30:00,0.0
169137,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-16 19:30:00,0.0
169112,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-16 20:30:00,0.0
169049,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-17 19:30:00,0.0
169025,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-17 20:30:00,0.0
168961,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-18 19:30:00,0.0
168937,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-18 20:30:00,0.0
168875,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-19 19:30:00,0.0
168849,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-19 20:30:00,0.0
168785,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-20 19:30:00,0.0
168761,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-20 20:30:00,0.0
168697,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-21 19:30:00,0.0
168673,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-21 20:30:00,0.0
168609,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-22 19:30:00,0.0
168585,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-22 20:30:00,0.0
168521,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-23 19:30:00,0.0
168497,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-23 20:30:00,0.0
168433,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-24 19:30:00,0.0
168408,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-24 20:30:00,0.0
168345,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-25 19:30:00,0.0
168320,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-25 20:30:00,0.0
168257,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-26 19:30:00,0.0
168233,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-26 20:30:00,0.0
168169,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-27 19:30:00,0.0
168145,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-27 20:30:00,0.0
168081,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-28 19:30:00,0.0
168057,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-28 20:30:00,0.0
167991,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-29 19:30:00,0.0
167969,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-29 20:30:00,0.0
167905,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-30 19:30:00,0.0
167881,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-30 20:30:00,0.0
167817,AUD,MI Leading Index m/m,44.0,,-0.001,2003-12-31 19:30:00,0.0
167793,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2003-12-31 20:30:00,0.0
167729,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-01 19:30:00,0.0
167705,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-01 20:30:00,0.0
167641,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-02 19:30:00,0.0
167617,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-02 20:30:00,0.0
167553,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-03 19:30:00,0.0
167529,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-03 20:30:00,0.0
167465,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-04 19:30:00,0.0
167441,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-04 20:30:00,0.0
167377,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-05 19:30:00,0.0
167353,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-05 20:30:00,0.0
167289,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-06 19:30:00,0.0
167264,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-06 20:30:00,0.0
167203,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-07 19:30:00,0.0
167177,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-07 20:30:00,0.0
167111,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-08 19:30:00,-1.0
167089,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-08 20:30:00,0.0
167025,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-09 19:30:00,0.0
166999,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-09 20:30:00,0.0
166937,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-10 19:30:00,0.0
166913,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-10 20:30:00,0.0
166849,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-11 19:30:00,0.0
166825,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-11 20:30:00,0.0
166761,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-12 19:30:00,0.0
166737,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-12 20:30:00,0.0
166673,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-13 19:30:00,0.0
166649,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-13 20:30:00,0.0
166585,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-14 19:30:00,0.0
166561,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-14 20:30:00,0.0
166497,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-15 19:30:00,0.0
166473,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-15 20:30:00,0.0
166409,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-16 19:30:00,0.0
166385,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-16 20:30:00,0.0
166321,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-17 19:30:00,0.0
166295,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-17 20:30:00,0.0
166231,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-18 19:30:00,0.0
166209,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-18 20:30:00,0.0
166145,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-19 19:30:00,0.0
166121,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-19 20:30:00,0.0
166057,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-20 19:30:00,0.0
166033,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-20 20:30:00,0.0
165969,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-21 19:30:00,0.0
165945,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-21 20:30:00,0.0
165881,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-22 19:30:00,0.0
165857,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-22 20:30:00,0.0
165793,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-23 19:30:00,0.0
165769,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-23 20:30:00,0.0
165705,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-24 19:30:00,0.0
165681,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-24 20:30:00,0.0
165617,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-25 19:30:00,0.0
165593,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-25 20:30:00,0.0
165529,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-26 19:30:00,0.0
165505,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-26 20:30:00,0.0
165441,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-27 19:30:00,0.0
165416,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-27 20:30:00,0.0
165352,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-28 19:30:00,0.0
165329,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-28 20:30:00,0.0
165265,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-29 19:30:00,1.0
165241,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-29 20:30:00,1.0
165177,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-30 19:30:00,0.0
165153,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-30 20:30:00,0.0
165089,AUD,MI Leading Index m/m,44.0,,-0.001,2004-01-31 19:30:00,0.0
165065,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-01-31 20:30:00,0.0
165001,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-01 19:30:00,0.0
164977,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-01 20:30:00,0.0
164913,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-02 19:30:00,0.0
164889,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-02 20:30:00,0.0
164825,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-03 19:30:00,0.0
164801,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-03 20:30:00,0.0
164737,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-04 19:30:00,0.0
164711,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-04 20:30:00,0.0
164649,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-05 19:30:00,0.0
164625,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-05 20:30:00,0.0
164561,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-06 19:30:00,0.0
164537,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-06 20:30:00,0.0
164473,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-07 19:30:00,0.0
164448,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-07 20:30:00,0.0
164385,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-08 19:30:00,0.0
164361,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-08 20:30:00,0.0
164297,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-09 19:30:00,0.0
164272,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-09 20:30:00,0.0
164209,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-10 19:30:00,0.0
164185,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-10 20:30:00,0.0
164119,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-11 19:30:00,-1.0
164097,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-11 20:30:00,-1.0
164033,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-12 19:30:00,0.0
164009,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-12 20:30:00,0.0
163945,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-13 19:30:00,0.0
163921,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-13 20:30:00,0.0
163857,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-14 19:30:00,0.0
163833,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-14 20:30:00,0.0
163769,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-15 19:30:00,0.0
163747,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-15 20:30:00,0.0
163681,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-16 19:30:00,0.0
163657,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-16 20:30:00,0.0
163593,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-17 19:30:00,0.0
163567,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-17 20:30:00,0.0
163505,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-18 19:30:00,0.0
163478,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-18 20:30:00,0.0
163417,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-19 19:30:00,0.0
163393,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-19 20:30:00,0.0
163329,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-20 19:30:00,0.0
163303,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-20 20:30:00,1.0
163241,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-21 19:30:00,1.0
163217,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-21 20:30:00,1.0
163153,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-22 19:30:00,1.0
163129,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-22 20:30:00,1.0
163065,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-23 19:30:00,0.0
163041,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-23 20:30:00,0.0
162977,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-24 19:30:00,0.0
162953,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-24 20:30:00,0.0
162889,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-25 19:30:00,0.0
162863,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-25 20:30:00,0.0
162801,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-26 19:30:00,0.0
162775,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-26 20:30:00,0.0
162713,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-27 19:30:00,0.0
162689,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-27 20:30:00,0.0
162625,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-28 19:30:00,0.0
162601,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-28 20:30:00,0.0
162537,AUD,MI Leading Index m/m,44.0,,-0.001,2004-02-29 19:30:00,0.0
162513,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-02-29 20:30:00,0.0
162450,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-01 19:30:00,0.0
162425,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-03-01 20:30:00,0.0
162361,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-02 19:30:00,0.0
162337,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-03-02 20:30:00,0.0
162273,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-03 19:30:00,0.0
162249,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-03-03 20:30:00,0.0
162186,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-04 19:30:00,0.0
162161,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-03-04 20:30:00,0.0
162097,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-05 19:30:00,-2.0
162072,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-03-05 20:30:00,-2.0
162008,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-06 19:30:00,-2.0
161985,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-03-06 20:30:00,-2.0
161921,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-07 19:30:00,-2.0
161897,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-03-07 20:30:00,-2.0
161833,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-08 19:30:00,1.0
161809,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-03-08 20:30:00,1.0
161744,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-09 19:30:00,0.0
161721,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-03-09 20:30:00,0.0
161657,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-10 19:30:00,0.0
161633,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-03-10 20:30:00,1.0
161569,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-11 19:30:00,0.0
161545,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-03-11 20:30:00,0.0
161481,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-12 19:30:00,0.0
161457,AUD,New Motor Vehicle Sales m/m,44.85,,-0.001,2004-03-12 20:30:00,0.0
161393,AUD,MI Leading Index m/m,44.0,,-0.001,2004-03-13 19:30:00,0.0
